Joint_id,Time,Linear Displacement (mm),Velocity (mm/sec),Acceleration (mm/sec**2),Angular Displacement1 (deg),Angular Velocity1 (deg/sec),Angular Acceleration1 (deg/sec**2),Motor Torque - MAGNITUDE (newton-mm),Motor Torque - X - (newton-mm),Motor Torque - Y - (newton-mm),Motor Torque - Z - (newton-mm)
6,7.08,9.951625308,-0.002292967,0.001610287,6.270118456,-57.2958,-7.24E-10,3.55E-05,-5.69E-06,1.66E-05,3.08E-05
6,7.12,9.951626808,-0.002145523,0.001863374,3.978286456,-57.2958,9.29E-10,3.09E-05,-4.96E-06,1.45E-05,2.69E-05
6,7.16,9.951644456,-0.00198644,0.00214449,1.686454456,-57.2958,-1.23E-08,2.60E-05,-4.17E-06,1.22E-05,2.26E-05
6,7.2,9.95167909,-0.00181465,0.002456477,-0.605377544,-57.2958,1.86E-08,2.07E-05,-3.32E-06,9.73E-06,1.80E-05
6,7.24,9.951731607,-0.001628995,0.002802254,-2.897209544,-57.2958,1.66E-10,1.50E-05,-2.41E-06,7.05E-06,1.30E-05
6,7.28,9.951802962,-0.001428219,0.003184763,-5.189041544,-57.2958,1.57E-09,8.87E-06,-1.42E-06,4.16E-06,7.70E-06
6,7.32,9.951894175,-0.001210971,0.003606979,-7.480873544,-57.2958,1.06E-09,2.23E-06,-3.57E-07,1.04E-06,1.93E-06
6,7.36,9.952006331,-0.000975809,0.004071835,-9.772705544,-57.2958,-1.76E-08,4.93E-06,7.90E-07,-2.31E-06,-4.28E-06
6,7.4,9.952140579,-0.000721202,0.004582175,-12.06453754,-57.2958,-1.23E-09,1.26E-05,2.02E-06,-5.92E-06,-1.10E-05
6,7.44,9.95229814,-0.000445536,0.005140708,-14.35636954,-57.2958,1.94E-08,2.09E-05,3.35E-06,-9.79E-06,-1.81E-05
6,7.48,9.952480299,-0.000147124,0.005749974,-16.64820154,-57.2958,-1.68E-08,2.97E-05,4.76E-06,-1.39E-05,-2.58E-05
6,7.52,9.952688409,0.000175789,0.006412249,-18.94003354,-57.2958,-4.70E-10,3.91E-05,6.27E-06,-1.84E-05,-3.40E-05
6,7.56,9.952923891,0.000525008,0.007129539,-21.23186554,-57.2958,-1.36E-09,4.92E-05,7.88E-06,-2.31E-05,-4.27E-05
6,7.6,9.95318823,0.000902379,0.007903492,-23.52369754,-57.2958,1.59E-08,5.98E-05,9.59E-06,-2.80E-05,-5.19E-05
6,7.64,9.95348297,0.001309774,0.008735373,-25.81552954,-57.2958,2.09E-08,7.10E-05,1.14E-05,-3.33E-05,-6.17E-05
6,7.68,9.953809715,0.00174907,0.009626008,-28.10736154,-57.2958,-2.44E-08,8.29E-05,1.33E-05,-3.89E-05,-7.20E-05
6,7.72,9.954170122,0.002222135,0.01057576,-30.39919354,-57.2958,-1.23E-09,9.53E-05,1.53E-05,-4.47E-05,-8.27E-05
6,7.76,9.954565894,0.002730807,0.011584486,-32.69102554,-57.2958,2.82E-08,0.000108203,1.73E-05,-5.08E-05,-9.40E-05
6,7.8,9.954998775,0.003276874,0.012651538,-34.98285754,-57.2958,-2.20E-08,0.000121666,1.95E-05,-5.71E-05,-0.000105668
6,7.84,9.955470545,0.003862055,0.013775725,-37.27468954,-57.2958,2.17E-08,0.000135607,2.17E-05,-6.36E-05,-0.000117777
6,7.88,9.955983008,0.004487982,0.014955341,-39.56652154,-57.2958,2.93E-10,0.000149983,2.40E-05,-7.03E-05,-0.000130263
6,7.92,9.956537984,0.005156173,0.016188156,-41.85835354,-57.2958,-1.17E-08,0.000164742,2.64E-05,-7.73E-05,-0.000143083
6,7.96,9.957137304,0.005868025,0.017471447,-44.15018554,-57.2958,-5.99E-10,0.000179829,2.88E-05,-8.43E-05,-0.000156187
6,8,9.957782795,0.006624785,0.018802018,-46.44201754,-57.2958,2.04E-08,0.000195184,3.13E-05,-9.15E-05,-0.000169525
